FreeFuzz,torch,1,2.0.0,32.433002881209056
FreeFuzz,torch,1,2.0.1,32.48252663215001
FreeFuzz,torch,1,2.1.0,33.21196074883143
FreeFuzz,torch,2,2.0.0,24.37988025744756
FreeFuzz,torch,2,2.0.1,27.025482165813447
FreeFuzz,torch,2,2.1.0,28.154573500156403
FreeFuzz,torch,3,2.0.0,28.517170528570812
FreeFuzz,torch,3,2.0.1,25.245979622999826
FreeFuzz,torch,3,2.1.0,26.6011345744133
FreeFuzz,torch,4,2.0.0,31.352908579508462
FreeFuzz,torch,4,2.0.1,32.37530815203984
FreeFuzz,torch,4,2.1.0,30.69905415773392
FreeFuzz,torch,5,2.0.0,32.2049524307251
FreeFuzz,torch,5,2.0.1,33.1070205728213
FreeFuzz,torch,5,2.1.0,30.561175791422524
FreeFuzz,tf,1,2.11.0,23.172608304023743
FreeFuzz,tf,1,2.12.0,23.70460865100225
FreeFuzz,tf,1,2.13.0,23.974545466899873
FreeFuzz,tf,1,2.14.0,21.746464288234712
FreeFuzz,tf,2,2.11.0,18.881667153040567
FreeFuzz,tf,2,2.12.0,20.124447353680928
FreeFuzz,tf,2,2.13.0,19.66769412358602
FreeFuzz,tf,2,2.14.0,17.945778516928353
FreeFuzz,tf,3,2.11.0,19.00034487247467
FreeFuzz,tf,3,2.12.0,20.393876298268637
FreeFuzz,tf,3,2.13.0,19.74095754226049
FreeFuzz,tf,3,2.14.0,18.334979569911958
FreeFuzz,tf,4,2.11.0,12.920116651058198
FreeFuzz,tf,4,2.12.0,18.185846455891927
FreeFuzz,tf,4,2.13.0,18.318166931470234
FreeFuzz,tf,4,2.14.0,19.218338843186697
FreeFuzz,tf,5,2.11.0,21.75982369184494
FreeFuzz,tf,5,2.12.0,22.752498706181843
FreeFuzz,tf,5,2.13.0,14.331464982032776
FreeFuzz,tf,5,2.14.0,19.257569845517477
