tool_name,lib_name,release,filePath,percent_covered
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.adaptive_avg_pool1d/45.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.adaptive_max_pool1d/73.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.addcmul/78.py,0.008509356526977672,0.12717017068346642
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.affine_grid_generator/97.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.amp.autocast/62.py,0.0,0.10655737704918032
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.ao.quantization.observer.HistogramObserver.with_args/80.py,0.0004051863857374392,0.07123691977461766
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.ao.quantization.quantize_dynamic/64.py,0.0012155591572123178,0.07257848135229407
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.autocast/7.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.autograd.Function/51.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.autograd.grad/62.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.autograd.gradcheck/39.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.autograd.gradgradcheck/15.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.avg_pool1d/36.py,0.008509356526977672,0.12717017068346642
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.cat/24.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.compile/43.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.concat/31.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.cosine_similarity/82.py,0.0095824390978576,0.12784636797529625
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.cuda.jiterator._create_multi_output_jit_fn/21.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.matmul/53.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.max_pool1d_with_indices/46.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.max_pool2d/31.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.meshgrid/76.py,0.008509356526977672,0.12717017068346642
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.multiprocessing.ProcessContext.join/59.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.native_channel_shuffle/76.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nested.as_nested_tensor/9.py,0.0,0.75
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.AdaptiveAvgPool2d/43.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.AdaptiveAvgPool3d/32.py,0.0,0.32364039955604884
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.AdaptiveMaxPool1d/80.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.AvgPool2d/4.py,0.0,0.32364039955604884
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.BatchNorm2d/53.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.ConstantPad2d/41.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.Conv1d/33.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.Conv2d/71.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.Conv3d/55.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.nn.ConvTranspose2d/48.py,0.0,0.32364039955604884
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim/33.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim.lr_scheduler.CyclicLR/61.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim.lr_scheduler.MultiStepLR/31.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim.lr_scheduler.OneCycleLR/47.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim.lr_scheduler.StepLR/83.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim.Optimizer.add_param_group/54.py,0.004702194357366771,0.1579476861167002
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.optim.SparseAdam/97.py,0.02115987460815047,0.16834339369550638
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.profiler.profile/1.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.quantized_max_pool1d/69.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.quantized_max_pool2d/1.py,0.008509356526977672,0.12717017068346642
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.rand/64.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.randint/52.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.randn/7.py,0.008509356526977672,0.12717017068346642
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.save/57.py,0.008509356526977672,0.12717017068346642
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.segment_reduce/67.py,0.009168266877517978,0.12763223883288347
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.set_default_dtype/99.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.set_num_threads/49.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.signal.windows.kaiser/65.py,0.0,0.296
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.from_numpy/35.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.func.functional_call/99.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.func.grad/8.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.func.jacfwd/98.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.func.jacrev/77.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.fx.experimental.proxy_tensor.make_fx/97.py,0.010395010395010396,0.05855539971949509
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.fx.replace_pattern/42.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.fx.symbolic_trace/31.py,0.00989345509893455,0.129
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.histogramdd/24.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.index_add/36.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.fake_quantize_per_tensor_affine/26.py,0.0,0.0
atlasfuzz,torch,2.0.1,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.0.1/torch.index_select/88.py,0.008509356526977672,0.12717017068346642
