tool_name,lib_name,release,filePath,percent_covered_branch, percent_covered_stmt
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.adaptive_max_pool1d/27.py,0.0,0.00010073121706203669
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.affine_grid_generator/67.py,0.007208877987496635,0.09557561022513426
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.amp.autocast/92.py,0.0,0.0
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.ao.quantization.observer.HistogramObserver.with_args/44.py,0.0003154574132492114,0.05929637749243136
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.ao.quantization.quantize_dynamic/96.py,0.0003154574132492114,0.05929637749243136
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.autocast/44.py,0.0,0.07317073170731707
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.autograd.Function/85.py,0.0,0.0
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.autograd.grad/66.py,0.0017857142857142857,0.17779993353273513
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.autograd.gradcheck/16.py,0.0,0.0
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.autograd.gradgradcheck/79.py,0.0017857142857142857,0.17979395147889665
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.cat/66.py,0.006745236457180461,0.08786509342820382
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.cosine_similarity/70.py,0.008495109329664085,0.09656002893733144
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.cuda.jiterator._create_multi_output_jit_fn/63.py,0.06963788300835655,0.25394846217788863
atlasfuzz,torch,2.1.0,/media/nimashiri/DATA/testing_results/tosem/code-atlasfuzz/fewshot/output/torch_demo/1/2.1.0/torch.matmul/65.py,0.0,0.0
