mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/57418,torch.cat,1.8.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77049,torch.sort,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71477,torch.sort,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/49491,torch.Tensor.as_strided,1.4.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77415,torch.nn.Linear,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/75740,torch.nn.Linear,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/68179,torch.nn.Linear,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/80204,torch.nn.functional.max_unpool1d,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77167,torch.nn.functional.pad,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/63034,torch.nn.functional.pad,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71635,torch.nn.functional.instance_norm,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/74771,torch.multinomial,1.12.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/50034,torch.multinomial,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/65520,torch.nn.functional.batch_norm,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71635,torch.nn.functional.batch_norm,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/49890,torch.randint,1.7.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77515,torch.Tensor.le_,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/68291,torch.linalg.svd,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/70669,torch.logdet,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/72591,torch.nn.functional.conv2d,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/59439,torch.nn.functional.conv2d,1.8.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/78444,torch.nn.functional.layer_norm,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/68935,torch.repeat_interleave,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/76786,torch.prod,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/75733,torch.prod,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71058,torch.Tensor.where,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77495,torch.min,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71629,torch.min,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/56747,torch.matmul,1.8.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/78141,torch.matmul,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/75778,torch.matmul,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71774,torch.matmul,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/60234,torch.matmul,1.8.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/53263,torch.matmul,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77818,torch.nn.Conv3d,1.12.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/52211,torch.nn.Conv3d,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/48945,torch.nn.Conv3d,1.7.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/69960,torch.nn.FeatureAlphaDropout,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77527,torch.linalg.solve,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/73176,torch.nn.MultiLabelMarginLoss,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/74953,torch.nn.LSTM,1.10.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/70398,torch.broadcast_to,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/74236,torch.Tensor.histc,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/56542,torch.nn.CrossEntropyLoss,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/63004,torch.nn.CrossEntropyLoss,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77515,torch.Tensor.ge_,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/78611,torch.Tensor.reshape,1.13.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/64041,torch.unique,1.9.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/76571,torch.unique,1.12.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77514,torch.nn.functional.max_pool1d,1.11.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/49178,torch.addcmul,1.7.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/71082,torch.combinations,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/72824,torch.nn.BCELoss,1.10.1
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/50352,torch.tril_indices,1.8.0
mongo_based_tools,torch,https://github.com/pytorch/pytorch/issues/77495,torch.max,1.11.0
