tool_name,lib_name,release,filePath,percent_covered_branch, percent_covered_stmt
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.compat.v1.gather/5.py,0.2751605995717345,0.49756493506493504
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.compat.v1.layers.MaxPooling1D/18.py,0.085,0.465149359886202
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.custom_gradient/271.py,0.0036360246130896887,0.16390849026922558
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.device/765.py,0.023517382413087935,0.19501723066493418
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.experimental.numpy.floor_divide/1.py,0.0871313672922252,0.3347547974413646
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.experimental.numpy.remainder/6.py,0.0871313672922252,0.335181236673774
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.function/157.py,0.26873661670235544,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.gather/210.py,0.2751605995717345,0.49756493506493504
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.gather_nd/536.py,0.2740899357601713,0.49756493506493504
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.image.adjust_contrast/2.py,0.2676659528907923,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.image.convert_image_dtype/2.py,0.2676659528907923,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.keras.layers.Conv1D/1.py,0.08421052631578947,0.41654357459379615
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.keras.layers.Dense/1.py,0.10087719298245613,0.3380681818181818
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.keras.layers.MaxPooling1D/96.py,0.034482758620689655,0.5348837209302325
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.keras.layers.MaxPooling2D/2.py,0.05172413793103448,0.5348837209302325
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.linalg.diag/2.py,0.2676659528907923,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.math.cumsum/7.py,0.2676659528907923,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.math.log/15.py,0.004071104481322643,0.16433098116769293
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.math.softmax/1.py,0.2676659528907923,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.math.top_k/35.py,0.2676659528907923,0.4914772727272727
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.raw_ops.Gather/62.py,0.26873661670235544,0.492288961038961
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.raw_ops.GatherV2/94.py,0.26873661670235544,0.492288961038961
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.tan/11.py,0.004164335881658276,0.1644568295204279
FreeFuzz,tf,2.12.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.12.0/cuda-oracle/potential-bug/tf.truncatemod/7.py,0.0036360246130896887,0.16394444694143556
