tool_name,lib_name,release,filePath,percent_covered_branch, percent_covered_stmt
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.experimental.numpy.floor_divide/7.py,0.0871313672922252,0.3354673495518566
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.experimental.numpy.remainder/2.py,0.08847184986595175,0.3354673495518566
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.gather/290.py,0.2638580931263858,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.gather_nd/19.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.image.resize/1.py,0.25609756097560976,0.4857379082265399
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.linalg.eigvals/513.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.linalg.logdet/561.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.linalg.pinv/770.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.linalg.svd/392.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.math.abs/194.py,0.25609756097560976,0.4857379082265399
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.math.floordiv/46.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.math.reduce_prod/1.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.matmul/4.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.nn.conv2d/4.py,0.26496674057649666,0.49276560562215793
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.pad/5.py,0.26274944567627495,0.4919388176932617
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.raw_ops.AddN/4.py,0.2572062084257206,0.4865646961554361
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.raw_ops.BiasAdd/8.py,0.2572062084257206,0.4865646961554361
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.raw_ops.Gather/30.py,0.2572062084257206,0.4865646961554361
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.raw_ops.GatherV2/31.py,0.2572062084257206,0.4865646961554361
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.raw_ops.MatrixDeterminant/443.py,0.2572062084257206,0.4865646961554361
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.truncatemod/27.py,0.00427431013891508,0.16487136439947367
FreeFuzz,tf,2.11.0,/media/nimashiri/DATA/testing_results/tosem/FreeFuzz/tf/1/2.11.0/precision-oracle/potential-bug/tf.where/19.py,0.25609756097560976,0.4857379082265399
