DocTer,torch,1,2.0.0,1.7278305555555555
DocTer,torch,1,2.0.1,1.7442694444444442
DocTer,torch,1,2.1.0,2.0785861111111115
DocTer,torch,2,2.0.0,2.1962361111111117
DocTer,torch,2,2.0.1,2.1772194444444444
DocTer,torch,2,2.1.0,2.165719444444444
DocTer,torch,3,2.0.0,2.1228611111111113
DocTer,torch,3,2.0.1,2.109469444444444
DocTer,torch,3,2.1.0,2.1887722222222226
DocTer,torch,4,2.0.0,2.207136111111111
DocTer,torch,4,2.0.1,2.1524194444444436
DocTer,torch,4,2.1.0,2.272986111111111
DocTer,torch,5,2.0.0,2.1493305555555557
DocTer,torch,5,2.0.1,2.1603305555555554
DocTer,torch,5,2.1.0,2.194958333333333
DocTer,tf,1,2.11.0,1.1231611111111113
DocTer,tf,1,2.12.0,1.1516444444444445
DocTer,tf,1,2.13.0,1.1294638888888886
DocTer,tf,1,2.14.0,1.530602777777778
DocTer,tf,2,2.11.0,1.4607999999999999
DocTer,tf,2,2.12.0,1.5105333333333333
DocTer,tf,2,2.13.0,1.4192222222222222
DocTer,tf,2,2.14.0,1.7385138888888891
DocTer,tf,3,2.11.0,1.203730555555556
DocTer,tf,3,2.12.0,1.5481111111111117
DocTer,tf,3,2.13.0,1.5072527777777773
DocTer,tf,3,2.14.0,1.7833916666666667
DocTer,tf,4,2.11.0,1.4535861111111108
DocTer,tf,4,2.12.0,1.4668583333333334
DocTer,tf,4,2.13.0,1.172263888888889
DocTer,tf,4,2.14.0,1.740613888888889
DocTer,tf,5,2.11.0,1.522886111111111
DocTer,tf,5,2.12.0,1.4824416666666664
DocTer,tf,5,2.13.0,1.4753805555555555
DocTer,tf,5,2.14.0,1.705255555555555
